25.5,0.7556,-0.1447,-0.6382,0.0282
45.3,0.7552,-0.1434,-0.639,0.0287
65.1,0.7548,-0.1425,-0.6396,0.0293
84.8,0.7545,-0.1421,-0.64,0.0296
104.5,0.7541,-0.1414,-0.6407,0.0294
124.1,0.7534,-0.1404,-0.6417,0.029
143.7,0.7531,-0.1393,-0.6424,0.0286
163.2,0.753,-0.138,-0.6427,0.0279
182.7,0.7532,-0.1366,-0.6429,0.0272
202.1,0.7533,-0.1345,-0.6433,0.0261
221.5,0.7535,-0.1323,-0.6435,0.0246
240.8,0.7537,-0.1301,-0.6438,0.0228
260.1,0.7538,-0.1282,-0.6441,0.0214
279.3,0.7536,-0.1269,-0.6446,0.0207
298.5,0.7533,-0.1258,-0.6452,0.0198
317.6,0.7532,-0.1244,-0.6456,0.0186
336.70000000000005,0.7532,-0.1231,-0.6459,0.0175
355.70000000000005,0.7532,-0.1219,-0.6462,0.0164
374.70000000000005,0.7532,-0.1207,-0.6464,0.0152
393.6,0.7531,-0.1195,-0.6469,0.0141
412.5,0.7527,-0.1187,-0.6474,0.0134
431.3,0.7524,-0.1182,-0.6479,0.0124
450.0,0.7519,-0.1174,-0.6486,0.0115
468.7,0.7514,-0.1169,-0.6494,0.0108
487.3,0.7508,-0.1164,-0.6501,0.0099
505.90000000000003,0.7503,-0.1157,-0.6508,0.009
524.4000000000001,0.7498,-0.1148,-0.6516,0.0076
542.9000000000001,0.7493,-0.1134,-0.6524,0.0059
561.3000000000001,0.7489,-0.112,-0.6531,0.0038
579.5000000000001,0.7482,-0.1107,-0.6541,0.0021
597.8000000000001,0.7473,-0.1099,-0.6553,0.0002
616.1,0.7463,-0.1089,-0.6566,-0.0017
634.3000000000001,0.7451,-0.108,-0.6581,-0.0039
652.5000000000001,0.7435,-0.1075,-0.66,-0.0057
670.6000000000001,0.7416,-0.1073,-0.6621,-0.0081
688.7000000000002,0.7391,-0.1071,-0.665,-0.0102
706.7000000000002,0.7366,-0.1078,-0.6676,-0.0123
724.7000000000002,0.734,-0.1093,-0.6701,-0.0144
742.6000000000001,0.7315,-0.1106,-0.6726,-0.0164
760.5000000000001,0.7288,-0.1119,-0.6752,-0.0189
778.3000000000001,0.7259,-0.1133,-0.678,-0.023
796.1,0.7227,-0.1143,-0.6811,-0.0272
813.8000000000001,0.7201,-0.1151,-0.6836,-0.032
831.5000000000001,0.7186,-0.1156,-0.6847,-0.0381
849.1000000000001,0.7186,-0.115,-0.6845,-0.0433
866.7000000000002,0.7193,-0.1145,-0.6834,-0.0498
884.2000000000002,0.7208,-0.1137,-0.6816,-0.0539
901.6000000000001,0.7221,-0.1135,-0.6799,-0.0592
919.0000000000001,0.7232,-0.1105,-0.6789,-0.0621
936.3000000000001,0.7232,-0.1094,-0.679,-0.0639
953.6,0.7226,-0.1069,-0.6797,-0.0673
970.9,0.7229,-0.1051,-0.6795,-0.0679
988.1,0.7225,-0.1036,-0.6801,-0.0688
1005.2,0.7223,-0.1023,-0.6805,-0.069
1022.3000000000001,0.7231,-0.1019,-0.6798,-0.068
1039.3000000000002,0.7237,-0.1017,-0.6792,-0.0672
1056.3000000000002,0.7235,-0.1012,-0.6796,-0.0671
1073.0000000000002,0.7236,-0.1009,-0.6794,-0.0675
1089.9000000000003,0.7246,-0.1011,-0.6783,-0.0678
1106.7000000000003,0.7254,-0.1003,-0.6776,-0.0677
1123.5000000000002,0.7267,-0.0989,-0.6765,-0.0669
1140.2000000000003,0.7289,-0.098,-0.6744,-0.0656
1156.9000000000003,0.7315,-0.0975,-0.6718,-0.0637
1173.5000000000002,0.7347,-0.0967,-0.6686,-0.0614
1190.1000000000001,0.739,-0.095,-0.6643,-0.0592
1206.6000000000001,0.7439,-0.0931,-0.6594,-0.0559
1223.1000000000001,0.7497,-0.091,-0.6533,-0.0527
1239.5000000000002,0.7552,-0.0887,-0.6475,-0.0512
1255.9000000000003,0.7622,-0.0859,-0.6397,-0.05
1272.2000000000003,0.7695,-0.0828,-0.6314,-0.0476
1288.5000000000002,0.7751,-0.0805,-0.6251,-0.0453
1304.7000000000003,0.7783,-0.0801,-0.6211,-0.0448
1320.9000000000003,0.7814,-0.0805,-0.6171,-0.0453
1337.0000000000002,0.7859,-0.0803,-0.6115,-0.0456
1353.0000000000002,0.7906,-0.0782,-0.6056,-0.0452
1369.0000000000002,0.7949,-0.0755,-0.6004,-0.0442
1384.9000000000003,0.7983,-0.0737,-0.596,-0.045
1400.8000000000004,0.801,-0.072,-0.5925,-0.0455
