Startup received!
F ,106174,361
L ,106174,97
I ,106185,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.31,-1.02,4.17,0.31,8.81
F ,106185,362
L ,106185,96
I ,106191,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.31,-1.01,4.17,0.33,8.81
F ,106191,361
L ,106191,96
I ,106205,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.37,-1.03,4.19,0.28,8.78
F ,106205,362
L ,106205,96
I ,106215,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.34,-1.05,4.15,0.28,8.81
F ,106215,362
L ,106215,96
I ,106225,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.34,-1.04,4.17,0.3,8.8
F ,106225,361
L ,106225,97
I ,106235,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.34,-1.01,4.15,0.31,8.78
F ,106235,363
L ,106235,97
I ,106241,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.36,-1.0,4.15,0.28,8.81
F ,106241,360
L ,106241,97
I ,106254,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.38,-1.02,4.17,0.3,8.81
F ,106255,363
L ,106255,97
I ,106264,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.34,-1.01,4.17,0.28,8.81
F ,106264,361
L ,106264,97
I ,106273,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.33,-1.03,4.15,0.3,8.78
F ,106273,361
L ,106273,96
I ,106284,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.28,-1.04,4.15,0.31,8.81
F ,106284,362
L ,106284,97
I ,106291,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.3,-1.0,4.17,0.33,8.8
F ,106291,362
L ,106291,96
I ,106304,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.31,-1.0,4.15,0.33,8.81
F ,106304,362
L ,106304,97
I ,106314,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.36,-1.01,4.17,0.31,8.81
F ,106314,362
L ,106314,97
I ,106324,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.33,-1.01,4.17,0.34,8.81
F ,106324,363
L ,106324,97
F ,106327,360
L ,106327,96
I ,106334,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.34,-1.03,4.17,0.33,8.82
I ,106341,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.34,-1.01,4.17,0.31,8.82
F ,106341,362
L ,106341,97
F ,106347,360
L ,106347,96
I ,106354,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.34,-1.02,4.17,0.31,8.81
I ,106364,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.33,-1.04,4.17,0.33,8.81
F ,106364,363
L ,106364,97
I ,106373,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.34,-1.02,4.17,0.31,8.81
F ,106373,363
L ,106373,97
I ,106384,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.33,-1.01,4.17,0.31,8.8
F ,106384,362
L ,106384,97
L ,106387,97
I ,106392,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.31,-1.0,4.17,0.33,8.82
F ,106392,363
I ,106404,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.31,-1.01,4.17,0.31,8.81
F ,106404,364
L ,106404,97
I ,106414,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.31,-1.03,4.17,0.31,8.81
F ,106414,363
L ,106414,97
I ,106424,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.33,-1.04,4.19,0.31,8.78
F ,106424,362
L ,106424,96
L ,106427,97
I ,106434,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.3,-1.02,4.19,0.31,8.78
F ,106434,363
I ,106442,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.28,-1.03,4.17,0.34,8.81
F ,106442,364
L ,106442,97
I ,106454,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.3,-1.03,4.17,0.34,8.81
F ,106454,363
L ,106454,97
I ,106464,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.3,-1.02,4.19,0.33,8.82
F ,106464,363
L ,106464,96
I ,106474,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.36,-1.08,4.17,0.31,8.78
F ,106474,363
L ,106474,97
I ,106484,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.37,-1.05,4.17,0.34,8.81
F ,106484,362
L ,106484,97
I ,106492,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.37,-1.08,4.17,0.3,8.81
F ,106492,362
L ,106492,96
I ,106504,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.36,-1.08,4.17,0.31,8.82
F ,106504,363
L ,106504,97
I ,106514,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.34,-1.04,4.17,0.34,8.8
F ,106514,363
L ,106514,96
I ,106524,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.31,-1.07,4.17,0.31,8.78
F ,106524,363
L ,106524,96
I ,106534,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.28,-1.01,4.17,0.31,8.8
F ,106534,364
L ,106534,96
I ,106542,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.34,-1.01,4.17,0.33,8.81
F ,106542,364
L ,106542,96
I ,106555,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.34,-1.0,4.17,0.33,8.8
F ,106555,363
L ,106555,96
I ,106565,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.34,-1.02,4.17,0.31,8.81
F ,106565,363
L ,106565,97
I ,106574,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.28,-1.04,4.17,0.31,8.81
F ,106574,364
L ,106574,96
I ,106585,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.31,-0.98,4.17,0.31,8.78
F ,106585,364
L ,106585,96
I ,106592,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.31,-1.0,4.15,0.31,8.8
F ,106592,362
L ,106592,97
L ,106597,97
I ,106604,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.31,-1.0,4.17,0.31,8.8
F ,106604,364
L ,106607,96
I ,106614,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.3,-1.0,4.17,0.33,8.81
F ,106614,364
M ,106614,931,128,931.0,128.0,323,700,1400,1600
I ,106624,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.31,-1.05,4.15,0.33,8.78
F ,106624,364
L ,106624,96
M ,106624,931,128,931.0,128.0,323,700,1400,1600
I ,106634,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.3,-1.05,4.17,0.34,8.84
F ,106634,364
L ,106634,97
M ,106634,931,128,931.0,128.0,323,700,1400,1600
L ,106637,97
I ,106642,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.31,-1.0,4.17,0.31,8.82
F ,106642,364
M ,106642,930,128,930.0,128.0,323,700,1400,1600
I ,106654,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.34,-1.01,4.15,0.31,8.81
F ,106654,364
L ,106654,96
M ,106654,931,129,931.0,129.0,323,700,1400,1600
I ,106664,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.34,-1.03,4.17,0.31,8.78
F ,106664,364
L ,106664,97
M ,106664,931,129,931.0,129.0,323,700,1400,1600
I ,106674,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.37,-1.07,4.17,0.33,8.81
F ,106674,364
L ,106674,96
M ,106674,931,128,931.0,128.0,323,700,1400,1600
L ,106677,97
I ,106683,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.34,-1.05,4.17,0.31,8.81
F ,106683,364
M ,106683,931,128,931.0,128.0,323,700,1400,1600
I ,106692,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.37,-1.05,4.19,0.31,8.81
F ,106692,364
L ,106692,96
M ,106692,931,129,931.0,129.0,323,700,1400,1600
I ,106703,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.37,-1.05,4.17,0.33,8.8
F ,106703,365
L ,106703,96
M ,106703,930,128,930.0,128.0,323,700,1400,1600
I ,106713,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.36,-1.01,4.17,0.33,8.81
F ,106713,364
L ,106713,96
M ,106713,931,129,931.0,129.0,323,700,1400,1600
I ,106723,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.3,-1.02,4.19,0.33,8.8
F ,106723,364
L ,106723,97
M ,106723,931,128,931.0,128.0,323,700,1400,1600
I ,106733,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.28,-1.01,4.15,0.34,8.81
F ,106733,365
L ,106733,96
M ,106733,931,129,931.0,129.0,323,700,1400,1600
I ,106742,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.31,-0.99,4.15,0.33,8.78
F ,106742,363
L ,106742,96
M ,106742,931,129,931.0,129.0,323,700,1400,1600
I ,106753,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.25,-0.98,4.15,0.33,8.82
F ,106753,363
L ,106753,97
M ,106753,931,128,931.0,128.0,323,700,1400,1600
L ,106757,97
I ,106763,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.28,-0.99,4.15,0.33,8.84
F ,106763,364
M ,106763,931,128,931.0,128.0,323,700,1400,1600
I ,106773,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.71,-0.34,-1.02,4.17,0.34,8.8
F ,106773,363
L ,106773,96
M ,106773,931,128,931.0,128.0,323,700,1400,1600
I ,106783,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.34,-1.01,4.17,0.31,8.81
F ,106783,362
L ,106783,97
M ,106783,931,128,931.0,128.0,323,700,1400,1600
F ,106787,361
L ,106787,96
I ,106792,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.31,-1.0,4.13,0.34,8.8
M ,106792,931,128,931.0,128.0,323,700,1400,1600
F ,106797,359
L ,106797,96
I ,106803,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.31,-1.0,4.15,0.34,8.85
M ,106803,931,129,931.0,129.0,323,700,1400,1600
I ,106813,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.69,-0.28,-1.01,4.17,0.31,8.85
F ,106813,360
L ,106813,97
M ,106813,931,128,931.0,128.0,323,700,1400,1600
I ,106823,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.37,-1.01,4.15,0.31,8.78
F ,106823,359
L ,106823,97
M ,106823,931,127,931.0,127.0,323,700,1400,1600
L ,106827,97
I ,106833,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.46,-1.04,4.15,0.25,8.78
F ,106833,358
M ,106833,930,128,930.0,128.0,323,700,1400,1600
F ,106837,355
L ,106837,96
I ,106842,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.67,-0.4,-1.01,4.17,0.28,8.8
M ,106842,931,128,931.0,128.0,323,700,1400,1600
I ,106853,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.34,-1.01,4.19,0.34,8.81
F ,106853,355
L ,106853,96
M ,106853,931,129,931.0,129.0,323,700,1400,1600
F ,106857,353
L ,106857,96
I ,106863,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.34,-1.03,4.19,0.25,8.81
M ,106863,931,128,931.0,128.0,323,700,1400,1600
L ,106867,97
I ,106873,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.4,-1.11,4.17,0.34,8.8
F ,106873,354
M ,106873,931,128,931.0,128.0,323,700,1400,1600
I ,106883,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.4,-1.03,4.15,0.33,8.8
F ,106883,354
L ,106883,96
M ,106883,931,129,931.0,129.0,323,700,1400,1600
I ,106892,3,3,1,3,0,3,1,2,-0.0739,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.38,-1.08,4.17,0.3,8.82
F ,106892,354
L ,106892,96
M ,106892,931,128,931.0,128.0,323,700,1400,1600
I ,106903,3,3,1,3,0,3,1,2,-0.0738,0.7413,0.0575,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.37,-1.01,4.17,0.28,8.81
F ,106903,352
L ,106903,97
M ,106903,931,128,931.0,128.0,323,700,1400,1600
I ,106913,3,3,1,3,0,3,1,2,-0.0737,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.41,-1.04,4.19,0.34,8.82
F ,106913,351
L ,106913,97
M ,106913,931,128,931.0,128.0,323,700,1400,1600
I ,106923,3,3,1,3,0,3,1,2,-0.0737,0.7413,0.0576,0.6644,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.37,-1.03,4.17,0.28,8.77
F ,106923,350
L ,106923,97
M ,106923,931,128,931.0,128.0,323,700,1400,1600
F ,106927,348
L ,106927,96
I ,106933,3,3,1,3,0,3,1,2,-0.0737,0.7413,0.0577,0.6645,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.36,-1.05,4.17,0.33,8.85
M ,106933,931,127,931.0,127.0,323,700,1400,1600
L ,106937,96
I ,106942,3,3,1,3,0,3,1,2,-0.0736,0.7413,0.0578,0.6645,-0.7583,-0.1527,0.1567,-0.6139,9.68,-0.4,-1.02,4.17,0.34,8.81
F ,106942,348
M ,106942,930,128,930.0,128.0,323,700,1400,1600
I ,106952,3,3,1,3,0,3,1,2,-0.0735,0.7413,0.0579,0.6645,-0.7583,-0.1527,0.1567,-0.6139,9.64,-0.41,-1.01,4.15,0.27,8.78
F ,106952,347
L ,106952,97
M ,106952,931,128,931.0,128.0,323,700,1400,1600
I ,106963,3,3,1,3,0,3,1,2,-0.0734,0.7413,0.0579,0.6645,-0.7583,-0.1527,0.1567,-0.6139,9.65,-0.43,-1.03,4.17,0.28,8.81
F ,106963,348
L ,106963,97
M ,106964,931,128,931.0,128.0,323,700,1400,1600
