0.08576131646031299,-1.3897616030897182,-1.5821097959951669,-3.131975762281741,-0.3734516509271142,-0.1682838023356475
0.10063969648458071,-1.3894393052679836,-1.5980537269315511,-3.131958205785646,-0.3736619759388445,-0.16829483932912997
0.11769305068532443,-1.389083704191595,-1.6162175258021378,-3.132133491654465,-0.3741002320503121,-0.16827760410560144
0.1347047611857965,-1.3886437565214802,-1.6342927893474801,-3.1320763428448934,-0.37431297425172183,-0.1685019441118989
0.1474581515065249,-1.3883626524529171,-1.6478380213266772,-3.132052387435149,-0.3744834214942666,-0.16849567998808607
0.16311079713022344,-1.388653251819842,-1.6646634121651611,-3.132034802642203,-0.3746938102231876,-0.16850675303374063
0.17745484739430606,-1.3878395366259586,-1.6792637254528275,-3.132034802642203,-0.3746938102231876,-0.16850675303374063
0.19199515974268974,-1.3873448637644916,-1.6949232639573948,-3.131977549787794,-0.3749065805740199,-0.16873117249554853
0.20031350549001856,-1.3873946445405716,-1.7052962681953132,-3.1321703954071047,-0.37513460849724284,-0.16870282533488679
0.1991301121649433,-1.3869143896115554,-1.7056516208852939,-3.1321527896970447,-0.3753450511495235,-0.16871391795463375
0.19025098121552872,-1.3864568655363776,-1.6983014196027395,-3.1321288145979755,-0.3755154386476666,-0.16870766241120436
0.17131857084996635,-1.3866161285445942,-1.6809267281010856,-3.1321112014880588,-0.3757258913900444,-0.16871877164960783
0.15143842155005266,-1.3858065983753654,-1.6614654820024446,-3.1321112014880588,-0.3757258913900444,-0.16871877164960783
0.13595414955992668,-1.3849267316941147,-1.6464504852359894,-3.1322643064825115,-0.3759563796538958,-0.16890374847642145
0.12790621397171115,-1.3847039214465204,-1.639025544537746,-3.1322466724436406,-0.3761668690186225,-0.1689148683897344
0.12319604611044443,-1.3845484350584518,-1.6348842199290696,-3.132229038410582,-0.37637737588447095,-0.16892599730316188
0.11684623380799568,-1.384877928825635,-1.6297018821678282,-3.132182829108496,-0.37633961281654016,-0.1691220456648178
0.1111776382602859,-1.3847590586394163,-1.6244283875339556,-3.1321651667785133,-0.37655011254750936,-0.16913319921972067
0.11031032286266848,-1.3840306044087631,-1.623469819930059,-3.1323358571859914,-0.3765701999719533,-0.16930703294987753
