00.533,00.220,-0.148,00.802
00.533,00.219,-0.149,00.803
00.532,00.219,-0.149,00.803
00.532,00.219,-0.150,00.803
00.532,00.219,-0.150,00.803
00.532,00.218,-0.150,00.803
00.531,00.218,-0.151,00.804
00.531,00.218,-0.151,00.804
00.531,00.217,-0.151,00.804
00.531,00.217,-0.151,00.804
00.531,00.217,-0.151,00.804
00.531,00.217,-0.151,00.804
00.530,00.217,-0.151,00.805
00.530,00.217,-0.151,00.805
00.530,00.217,-0.151,00.805
00.530,00.216,-0.151,00.805
00.530,00.216,-0.151,00.805
00.529,00.216,-0.151,00.805
00.529,00.216,-0.151,00.806
00.529,00.216,-0.151,00.806
00.529,00.216,-0.151,00.806
00.529,00.216,-0.151,00.806
00.529,00.216,-0.151,00.806
00.528,00.217,-0.151,00.806
00.528,00.216,-0.151,00.806
00.528,00.217,-0.151,00.806
00.528,00.216,-0.151,00.806
00.528,00.216,-0.151,00.806
00.528,00.216,-0.151,00.807
00.527,00.216,-0.151,00.807
00.527,00.216,-0.151,00.807
00.527,00.216,-0.151,00.807
00.527,00.216,-0.151,00.807
00.527,00.216,-0.151,00.807
00.527,00.216,-0.151,00.807
00.527,00.216,-0.151,00.807
00.526,00.216,-0.151,00.807
00.526,00.216,-0.151,00.807
00.526,00.217,-0.151,00.808
00.526,00.217,-0.151,00.808
00.526,00.217,-0.151,00.808
00.526,00.217,-0.151,00.808
00.525,00.217,-0.151,00.808
00.525,00.217,-0.151,00.808
00.525,00.217,-0.151,00.808
00.525,00.218,-0.150,00.808
00.525,00.218,-0.150,00.808
00.525,00.218,-0.150,00.808
00.525,00.218,-0.150,00.808
00.524,00.219,-0.150,00.808
00.524,00.219,-0.150,00.808
00.524,00.220,-0.150,00.808
00.524,00.220,-0.149,00.808
00.524,00.220,-0.149,00.808
00.524,00.221,-0.149,00.808
00.524,00.221,-0.149,00.808
00.524,00.221,-0.148,00.808
00.524,00.221,-0.148,00.808
00.524,00.221,-0.148,00.808
00.524,00.221,-0.148,00.808
00.524,00.221,-0.148,00.808
00.524,00.221,-0.148,00.808
00.524,00.221,-0.147,00.808
00.524,00.221,-0.147,00.808
00.524,00.222,-0.147,00.809
00.523,00.222,-0.147,00.809
00.523,00.222,-0.147,00.809
00.523,00.222,-0.146,00.809
00.523,00.222,-0.146,00.809
00.523,00.223,-0.146,00.809
00.523,00.223,-0.146,00.809
00.523,00.223,-0.146,00.809
00.523,00.223,-0.146,00.809
00.523,00.223,-0.146,00.809
00.523,00.223,-0.146,00.809
00.523,00.223,-0.145,00.809
00.522,00.223,-0.145,00.809
00.522,00.222,-0.145,00.809
00.522,00.222,-0.145,00.809
00.522,00.222,-0.145,00.810
00.522,00.222,-0.145,00.810
00.522,00.222,-0.145,00.810
00.522,00.222,-0.145,00.810
00.522,00.222,-0.145,00.810
00.522,00.222,-0.145,00.810
00.521,00.222,-0.145,00.810
00.521,00.222,-0.145,00.810
00.521,00.222,-0.145,00.810
00.521,00.222,-0.144,00.810
00.521,00.222,-0.144,00.811
00.521,00.221,-0.144,00.811
00.521,00.221,-0.144,00.811
00.521,00.221,-0.144,00.811
00.521,00.221,-0.144,00.811
00.521,00.221,-0.144,00.811
00.520,00.221,-0.144,00.811
00.520,00.220,-0.144,00.811
00.520,00.220,-0.144,00.812
00.520,00.220,-0.144,00.812
00.520,00.220,-0.144,00.812
00.520,00.219,-0.144,00.812
00.520,00.219,-0.144,00.812
00.520,00.219,-0.143,00.812
00.519,00.219,-0.143,00.812
00.519,00.219,-0.143,00.813
00.519,00.219,-0.143,00.813
00.519,00.219,-0.144,00.813
00.519,00.219,-0.144,00.813
00.519,00.219,-0.144,00.813
00.518,00.219,-0.144,00.813
00.518,00.219,-0.145,00.813
00.518,00.219,-0.145,00.813
00.518,00.218,-0.145,00.813
00.518,00.218,-0.145,00.814
00.518,00.217,-0.144,00.814
00.518,00.217,-0.144,00.814
00.518,00.216,-0.143,00.814
00.518,00.215,-0.142,00.815
00.518,00.215,-0.142,00.815
00.517,00.215,-0.142,00.815
00.517,00.214,-0.141,00.816
00.517,00.213,-0.141,00.816
00.517,00.213,-0.140,00.816
00.517,00.213,-0.140,00.816
00.517,00.213,-0.140,00.817
00.517,00.212,-0.140,00.817
00.517,00.212,-0.140,00.817
00.516,00.211,-0.140,00.817
00.516,00.211,-0.140,00.817
00.516,00.211,-0.140,00.817
00.516,00.210,-0.140,00.817
00.516,00.210,-0.140,00.818
00.516,00.210,-0.141,00.818
00.515,00.210,-0.141,00.818
00.515,00.210,-0.141,00.818
00.515,00.210,-0.142,00.818
00.515,00.209,-0.142,00.818
00.514,00.209,-0.142,00.819
00.514,00.209,-0.142,00.819
00.514,00.209,-0.142,00.819
00.514,00.208,-0.142,00.819
00.514,00.208,-0.143,00.819
00.513,00.208,-0.143,00.819
00.513,00.208,-0.143,00.820
00.513,00.208,-0.143,00.820
00.513,00.207,-0.143,00.820
00.513,00.208,-0.143,00.820
00.513,00.208,-0.143,00.820
00.513,00.208,-0.143,00.820
00.512,00.208,-0.143,00.820
00.512,00.208,-0.144,00.820
00.512,00.208,-0.144,00.820
00.512,00.208,-0.144,00.820
00.512,00.208,-0.144,00.820
00.511,00.208,-0.144,00.820
00.511,00.208,-0.145,00.820
00.511,00.208,-0.145,00.821
00.511,00.208,-0.145,00.821
00.510,00.208,-0.145,00.821
00.510,00.208,-0.144,00.821
00.510,00.208,-0.144,00.821
00.510,00.208,-0.145,00.821
00.510,00.208,-0.145,00.821
00.510,00.208,-0.145,00.821
00.509,00.208,-0.145,00.821
00.509,00.208,-0.146,00.821
00.509,00.209,-0.146,00.821
00.509,00.209,-0.146,00.821
00.509,00.210,-0.147,00.821
00.509,00.210,-0.147,00.821
00.508,00.211,-0.147,00.821
00.508,00.211,-0.147,00.821
00.508,00.212,-0.148,00.821
00.508,00.213,-0.148,00.820
00.508,00.213,-0.148,00.820
00.508,00.214,-0.147,00.820
00.508,00.214,-0.147,00.820
00.508,00.214,-0.147,00.820
00.508,00.215,-0.146,00.820
00.508,00.215,-0.147,00.820
00.508,00.216,-0.147,00.820
00.507,00.216,-0.147,00.820
00.507,00.216,-0.147,00.820
00.507,00.215,-0.147,00.821
00.507,00.215,-0.147,00.821
00.507,00.215,-0.147,00.821
00.507,00.215,-0.147,00.821
00.506,00.216,-0.147,00.821
00.506,00.216,-0.147,00.821
00.506,00.216,-0.147,00.821
00.506,00.216,-0.148,00.821
00.506,00.216,-0.148,00.821
00.505,00.217,-0.148,00.821
00.505,00.217,-0.148,00.821
00.505,00.218,-0.148,00.821
00.505,00.218,-0.148,00.821
00.505,00.218,-0.147,00.821
00.505,00.219,-0.147,00.821
00.505,00.219,-0.147,00.821
00.505,00.220,-0.146,00.821
00.505,00.221,-0.146,00.821
00.505,00.221,-0.145,00.821
00.505,00.221,-0.145,00.821
00.505,00.222,-0.145,00.821
00.505,00.222,-0.145,00.821
00.505,00.223,-0.145,00.821
00.504,00.223,-0.145,00.820
00.504,00.224,-0.145,00.820
00.504,00.224,-0.145,00.820
00.504,00.224,-0.145,00.820
00.504,00.225,-0.144,00.820
00.504,00.225,-0.144,00.821
00.504,00.225,-0.144,00.821
00.504,00.224,-0.144,00.821
00.504,00.224,-0.143,00.821
00.504,00.224,-0.143,00.821
00.504,00.224,-0.143,00.821
00.504,00.224,-0.143,00.821
00.503,00.224,-0.143,00.821
00.503,00.225,-0.143,00.821
00.503,00.225,-0.143,00.821
00.503,00.225,-0.143,00.821
00.503,00.225,-0.143,00.821
00.503,00.224,-0.143,00.821
00.503,00.222,-0.141,00.822
00.503,00.221,-0.141,00.822
00.503,00.221,-0.140,00.823
00.503,00.221,-0.140,00.823
00.503,00.221,-0.140,00.823
00.503,00.220,-0.140,00.823
00.503,00.220,-0.139,00.823
00.503,00.220,-0.139,00.823
00.503,00.220,-0.139,00.823
00.503,00.219,-0.138,00.823
00.503,00.219,-0.138,00.823
00.504,00.219,-0.138,00.823
00.504,00.219,-0.137,00.823
00.504,00.218,-0.137,00.823
00.504,00.218,-0.137,00.823
00.504,00.218,-0.137,00.823
00.504,00.218,-0.138,00.824
00.504,00.217,-0.138,00.824
00.504,00.216,-0.138,00.824
00.504,00.216,-0.138,00.824
00.504,00.216,-0.138,00.824
00.504,00.216,-0.138,00.824
00.504,00.216,-0.138,00.824
00.504,00.216,-0.138,00.824
00.504,00.216,-0.138,00.824
00.503,00.216,-0.138,00.824
00.503,00.216,-0.138,00.824
00.503,00.216,-0.138,00.824
00.503,00.216,-0.138,00.824
00.503,00.216,-0.138,00.825
00.503,00.216,-0.138,00.825
00.503,00.215,-0.138,00.825
00.503,00.215,-0.139,00.825
