100007.2,0.7834,-0.0297,-0.6157,-0.0796
100017.7,0.7846,-0.03,-0.6137,-0.0825
100028.2,0.7857,-0.029,-0.6122,-0.0838
100038.7,0.787,-0.0285,-0.6104,-0.0849
100049.2,0.7887,-0.0286,-0.608,-0.0865
100059.7,0.7909,-0.0291,-0.6048,-0.088
100070.2,0.793,-0.0293,-0.6018,-0.0896
100080.7,0.7959,-0.0282,-0.5979,-0.0916
100091.2,0.7988,-0.0265,-0.5932,-0.0965
100101.7,0.8006,-0.0228,-0.5896,-0.1039
100112.2,0.8008,-0.0172,-0.5879,-0.1131
100122.7,0.7996,-0.0119,-0.5877,-0.123
100133.2,0.7976,-0.0098,-0.5884,-0.1321
100143.8,0.7966,-0.0117,-0.5886,-0.1372
100154.4,0.7964,-0.0159,-0.5886,-0.138
100165,0.797,-0.0204,-0.5883,-0.135
100175.6,0.7964,-0.0191,-0.5897,-0.1333
100186.2,0.7977,-0.0129,-0.5892,-0.1275
100196.7,0.7999,-0.0075,-0.5873,-0.1229
100207.2,0.8039,-0.0037,-0.5828,-0.1188
100217.7,0.8107,-0.0017,-0.5739,-0.1158
100228.2,0.8177,0.0018,-0.5642,-0.1142
100238.7,0.8245,0.0098,-0.557,-0.0988
100249.2,0.8323,0.0108,-0.5483,-0.08
100259.7,0.8427,0.0012,-0.5333,-0.0733
100270.2,0.854,-0.0052,-0.5158,-0.0681
100280.7,0.8568,-0.0016,-0.5123,-0.0587
100291.2,0.852,0.0031,-0.5212,-0.0488
100301.8,0.8482,0.002,-0.5276,-0.0455
100312.4,0.8452,-0.002,-0.5324,-0.0456
100323,0.8429,-0.0039,-0.5363,-0.0436
100333.6,0.8411,-0.0041,-0.5391,-0.0432
100344.1,0.8393,-0.0034,-0.542,-0.0428
100354.6,0.8378,-0.0024,-0.5444,-0.0417
100365.1,0.8365,-0.002,-0.5464,-0.0411
100375.7,0.8352,-0.0021,-0.5485,-0.0402
100386.2,0.834,-0.0022,-0.5504,-0.039
100396.7,0.8328,-0.0018,-0.5522,-0.0379
100407.2,0.8317,-0.0005,-0.5539,-0.0373
100417.7,0.8306,0.0014,-0.5557,-0.0371
100428.2,0.8296,0.0035,-0.5572,-0.0366
100438.7,0.8286,0.0055,-0.5587,-0.0364
100449.2,0.8274,0.0074,-0.5603,-0.0362
100459.7,0.8261,0.009,-0.5624,-0.0357
100470.2,0.8245,0.0102,-0.5646,-0.0354
100480.7,0.8228,0.0112,-0.5671,-0.0352
100491.2,0.8211,0.0125,-0.5695,-0.0354
100501.7,0.8195,0.014,-0.5719,-0.0355
100512.2,0.8178,0.0153,-0.5741,-0.0361
100522.7,0.8164,0.0164,-0.576,-0.0367
100533.2,0.8151,0.0179,-0.5778,-0.0379
100543.7,0.814,0.0197,-0.5792,-0.039
100554.2,0.8129,0.0215,-0.5806,-0.0403
100564.7,0.8119,0.0233,-0.5819,-0.0415
100575.2,0.8108,0.0247,-0.5832,-0.0423
100585.7,0.8098,0.0255,-0.5846,-0.0429
100596.2,0.8087,0.0259,-0.5861,-0.0434
100606.7,0.8073,0.0262,-0.5879,-0.0437
100617.2,0.806,0.0265,-0.5897,-0.0438
100627.7,0.8046,0.0265,-0.5916,-0.0437
100638.2,0.8032,0.0262,-0.5936,-0.0435
100648.7,0.8018,0.0261,-0.5955,-0.0431
100659.2,0.8004,0.026,-0.5973,-0.0429
100669.7,0.7991,0.0257,-0.5991,-0.0427
100680.2,0.7979,0.0255,-0.6008,-0.0427
100690.7,0.7969,0.0256,-0.602,-0.0429
100701.2,0.7959,0.0259,-0.6033,-0.043
100711.7,0.7949,0.0261,-0.6047,-0.0425
100722.2,0.7939,0.0257,-0.606,-0.0417
