0.91
7.87
8.53
8.94
9.13
9.29
9.57
9.81
9.95
10.33
10.65
10.78
11.06
11.22
11.54
11.96
12.17
12.64
12.9
13.06
13.31
13.52
13.81
13.92
14.16
14.51
14.76
14.95
15.29
15.47
15.72
16.03
16.35
16.47
16.73
17.02
17.38
17.6
17.68
17.86
18.18
18.2
18.52
18.69
18.86
19.07
19.32
19.6
19.77
20.01
20.16
20.22
20.37
20.5
20.88
20.92
21.12
21.26
21.41
21.74
21.91
22.16
22.41
22.68
22.9
23.07
23.2
23.4
23.73
24.0
24.27
24.68
25.03
25.33
25.63
25.96
26.27
26.58
26.95
27.31
27.69
27.8
28.18
28.54
28.72
28.94
29.33
29.51
29.87
30.42
30.67
30.84
31.18
31.49
31.67
31.85
31.91
32.12
32.23
32.52
32.85
33.15
33.33
33.49
33.66
34.19
34.49
34.81
35.07
35.42
35.65
35.85
35.96
36.36
36.57
36.61
36.82
37.11
37.32
37.49
37.69
37.84
38.02
38.26
38.52
38.83
39.19
39.56
39.87
40.18
40.43
40.61
40.85
41.22
41.24
41.51
41.89
42.23
42.51
42.84
43.13
43.28
43.49
43.88
44.23
44.46
44.72
44.88
45.14
45.45
45.59
45.9
46.05
46.34
46.9
47.19
47.52
47.89
48.22
48.53
49.08
49.58
49.82
49.87
50.07
50.69
50.88
51.3
51.71
51.82
51.98
52.13
52.56
52.83
53.02
53.24
53.44
53.76
54.06
54.41
54.55
54.74
55.04
55.4
55.62
55.85
56.07
56.17
56.52
56.84
57.29
57.49
57.67
57.83
58.1
58.34
58.57
59.07
59.18
59.26
59.42
59.53
59.76
60.03
60.41
60.58
60.68
60.94
61.18
61.36
61.64
61.89
62.05
62.17
62.45
62.73
63.08
63.19
63.23
63.28
63.41
63.74
63.98
64.08
64.16
64.26
64.57
64.61
64.69
64.87
65.05
65.45
65.75
66.06
66.28
67.58
