25.5,-0.0261,-0.91,-0.1963,0.3643
45.0,-0.0258,-0.9105,-0.1952,0.3636
64.4,-0.0251,-0.9112,-0.1933,0.3629
83.80000000000001,-0.0236,-0.9122,-0.1917,0.3615
103.10000000000001,-0.0224,-0.9135,-0.1897,0.3593
122.4,-0.0209,-0.9151,-0.187,0.3566
141.6,-0.0191,-0.9168,-0.1844,0.3539
160.79999999999998,-0.0177,-0.9181,-0.1816,0.3519
179.89999999999998,-0.0165,-0.9192,-0.1788,0.3506
198.99999999999997,-0.0156,-0.9202,-0.1756,0.3496
217.99999999999997,-0.0148,-0.9213,-0.1721,0.3486
236.99999999999997,-0.0135,-0.9224,-0.1689,0.3473
255.89999999999998,-0.0122,-0.9234,-0.166,0.346
274.79999999999995,-0.0108,-0.9244,-0.1633,0.3446
293.59999999999997,-0.0092,-0.9254,-0.1609,0.3432
312.4,-0.0079,-0.9264,-0.1585,0.3417
331.09999999999997,-0.0063,-0.9274,-0.1562,0.3399
349.79999999999995,-0.0044,-0.9283,-0.1541,0.3384
368.4,-0.0022,-0.9292,-0.153,0.3365
386.9,-0.0002,-0.9302,-0.1519,0.3343
405.4,0.0021,-0.9313,-0.1506,0.3319
423.79999999999995,0.0039,-0.9325,-0.1488,0.3291
442.19999999999993,0.0056,-0.9341,-0.1464,0.3257
460.49999999999994,0.0078,-0.9358,-0.1436,0.322
478.79999999999995,0.0105,-0.9376,-0.1408,0.3179
496.99999999999994,0.0136,-0.9396,-0.1376,0.3132
515.1999999999999,0.0174,-0.9417,-0.1339,0.3084
533.3,0.0217,-0.9438,-0.1305,0.3029
551.4,0.025,-0.9462,-0.1272,0.2967
569.1999999999999,0.0285,-0.9491,-0.1226,0.289
587.1999999999999,0.0319,-0.9524,-0.1177,0.2797
605.0999999999999,0.0347,-0.9562,-0.1116,0.2684
622.9999999999999,0.037,-0.9603,-0.1046,0.2561
640.7999999999998,0.0391,-0.9648,-0.0972,0.2415
658.5999999999998,0.0413,-0.9698,-0.0887,0.2238
676.2999999999998,0.0436,5.3232,-0.0798,0.2015
693.9999999999999,0.0463,3.8128,-0.0692,0.1743
711.5999999999999,0.0492,2.3536,-0.0595,0.1421
729.1999999999999,0.0538,1.1504,-0.0498,0.1074
746.6999999999999,0.0547,0.2544,-0.045,0.0702
764.0999999999999,0.0538,-0.3088,-0.0387,0.0345
781.4999999999999,0.0528,-0.5136,-0.0318,0.0026
798.8999999999999,0.0557,-0.4368,-0.0232,-0.0288
816.1999999999998,0.0612,-0.0784,-0.0149,-0.0573
833.3999999999999,0.0698,0.2544,-0.0054,-0.07
850.5999999999999,0.0727,0.3056,-0.0024,-0.0708
867.6999999999999,0.0755,0.3312,-0.001,-0.069
884.8,0.074,0.2032,-0.0014,-0.0625
901.8,0.0706,-0.0272,-0.0072,-0.0506
